dataset,eps,min_samples,metric,algorithm,leaf_size,imputation,dataset_type,Train_time,rand_score,adjusted_rand_score,adjusted_mutual_info_score,normalized_mutual_info_score,silhouette_score,davies_bouldin_score,calinski_harabasz_score,dunn_score,c_index_score,ratkowsky_lance_score,mc_clain_rao_score
disk_4600n.csv,0.8094510938830486,2,l1,auto,21,,Synthetic,0.08208999899215996,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.5560991135888907,9,l1,kd_tree,29,,Synthetic,0.06287338701076806,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.7294992957507448,17,l1,ball_tree,5,,Synthetic,0.04250094899907708,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.7306610288048093,17,l2,auto,14,,Synthetic,0.08986550406552851,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.06049895977289323,9,l1,kd_tree,18,,Synthetic,0.019683780963532627,0.6352778014124053,-0.10409395028673914,0.01263432246360307,0.023697383473363167,-0.6514608872208952,1.012965508581824,12.856004228904688,0.04389614859793898,0.008841751722061338,0.03417863872229871,1.8545036051707984
disk_4600n.csv,0.045409574983909635,12,l1,ball_tree,13,,Synthetic,0.011436172993853688,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disk_4600n.csv,0.853749835960306,2,euclidean,kd_tree,20,,Synthetic,0.0935249850153923,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.7160000474692956,4,euclidean,auto,47,,Synthetic,0.07311249698977917,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.8692152381323158,5,manhattan,kd_tree,12,,Synthetic,0.10351802199147644,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.18852832244612533,8,manhattan,brute,37,,Synthetic,0.11288924294058232,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.3071162467767573,19,l2,ball_tree,4,,Synthetic,0.033049661898985505,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.3296432911650004,18,l1,brute,39,,Synthetic,0.1172970699844882,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.4993605383815,2,euclidean,kd_tree,39,,Synthetic,0.056734800920821726,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.03914783622537493,13,manhattan,kd_tree,38,,Synthetic,0.016387203009799126,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disk_4600n.csv,0.4515549973234051,6,euclidean,ball_tree,45,,Synthetic,0.043542912928387516,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.4645343507407933,10,euclidean,kd_tree,29,,Synthetic,0.060414855019189424,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.1528444126521785,11,euclidean,auto,24,,Synthetic,0.029632774996571243,0.8213539805439746,0.013829879123489656,0.011429856443568292,0.012079371328454751,-0.18966759875781825,1.890936607594079,1.136368766231255,0.0,0.5959221739442128,0.000420914965293644,inf
disk_4600n.csv,0.9934149114007572,15,euclidean,ball_tree,6,,Synthetic,0.06622702197637409,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.7192612853711194,13,l2,kd_tree,47,,Synthetic,0.07128432602621615,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.5097279868081234,2,l1,brute,18,,Synthetic,0.13048684690147638,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.938564496258741,10,euclidean,ball_tree,16,,Synthetic,0.05660755001008511,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.6023048705120401,13,euclidean,brute,34,,Synthetic,0.3134686090052128,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.5454246988404602,15,manhattan,brute,11,,Synthetic,0.13704343093559146,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.6134336599477179,16,euclidean,brute,14,,Synthetic,0.322723385063,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.6183287296336781,9,l2,kd_tree,34,,Synthetic,0.0793285999679938,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.7621349309769727,10,l1,brute,39,,Synthetic,0.1520971079589799,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.5216055730603282,13,manhattan,ball_tree,16,,Synthetic,0.08671151904854922,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.3549322457062601,5,l2,brute,46,,Synthetic,0.4007527750218287,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.12149748910862393,18,l2,auto,8,,Synthetic,0.04459280089940877,0.9869679608988722,0.9560701077879722,0.8200217154748757,0.820322558963145,-0.4235959103532357,11.462399957097304,4.355970822485877,0.008526864669732159,0.619340793368092,0.013900342847780632,6.9147668690281865
disk_4600n.csv,0.6433283933519588,17,manhattan,brute,14,,Synthetic,0.1667856479762122,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.5061957908656463,11,manhattan,ball_tree,43,,Synthetic,0.04769356700126082,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.6997253798771406,11,l1,kd_tree,29,,Synthetic,0.07827641698531806,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.01403250762076259,11,manhattan,brute,28,,Synthetic,0.1068955259397626,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disk_4600n.csv,0.2985095805976385,11,euclidean,auto,19,,Synthetic,0.0567999460035935,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.8981484011943199,12,manhattan,ball_tree,30,,Synthetic,0.09806672693230213,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.6510956556438254,11,euclidean,auto,27,,Synthetic,0.1125899429898709,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.0955347575137844,19,l1,auto,36,,Synthetic,0.020920848939567804,0.7551250271798217,-0.05451727592611141,0.011557432614583918,0.01529891375183684,-0.5976090462467808,0.9581867341861076,27.22211092921417,0.07376820809853467,0.01930791095748712,0.05824902367473477,28.05839846965857
disk_4600n.csv,0.6043441466836885,19,manhattan,auto,22,,Synthetic,0.09477743599563836,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.963366136793374,12,l1,brute,5,,Synthetic,0.17950961692258716,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.463506499428108,10,manhattan,brute,21,,Synthetic,0.12718854402191934,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.882769989158088,14,l1,ball_tree,28,,Synthetic,0.05676145909819753,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.9343529655539796,16,euclidean,brute,38,,Synthetic,0.3674138820497319,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.8247633805868212,3,l1,kd_tree,45,,Synthetic,0.07880613405723125,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.33860045314583403,7,euclidean,auto,19,,Synthetic,0.055438886978663504,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.10169552250873087,18,l2,ball_tree,9,,Synthetic,0.012926229042932393,0.2732231959688779,0.011224374453525688,0.13314163719094213,0.13496814948832994,-0.2129289137350582,1.1410658355061107,522.9489286805418,0.0028214080420603514,0.15676000916967636,0.1163689971787391,0.6649399051402157
disk_4600n.csv,0.2776486764374346,17,manhattan,brute,40,,Synthetic,0.12063022900838405,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.6152767225436445,18,l2,kd_tree,6,,Synthetic,0.11054893198888747,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.13214602296130876,13,l1,ball_tree,34,,Synthetic,0.01805830595549196,0.9902275541942008,0.9672616348120168,0.8494067202852534,0.8496608262798845,-0.4229361189935473,11.400349458047474,4.1424549176848595,0.007424246743324592,0.6191298533849006,0.017355436187529712,7.8741605460074195
disk_4600n.csv,0.05251589482056826,15,l2,brute,24,,Synthetic,0.3866596450097859,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disk_4600n.csv,0.8806414147872906,13,l1,auto,39,,Synthetic,0.09984274208545683,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.8136232394259558,13,l2,kd_tree,38,,Synthetic,0.07476089301053435,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.8008978239790328,8,euclidean,brute,34,,Synthetic,0.3260758830001578,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.10313017379888197,9,l1,auto,15,,Synthetic,0.027292012935504317,0.9689376707601841,0.9005110370568932,0.7342476851388353,0.7350049584551659,-0.4856336652656084,5.9920509848883565,4.2188979782781075,0.007100027796548819,0.60253312380157,0.021521234629018504,6.245926208394033
disk_4600n.csv,0.9584090379597654,10,manhattan,auto,16,,Synthetic,0.10768682206980884,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.945499051472404,4,euclidean,auto,33,,Synthetic,0.08804646297357976,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.8292500744982774,7,l2,ball_tree,28,,Synthetic,0.05129107099492103,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.5312448714349439,16,l1,ball_tree,2,,Synthetic,0.03877239592839032,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.5278299657790642,7,l2,brute,47,,Synthetic,0.4158723609289153,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.6413610771521466,10,l1,ball_tree,9,,Synthetic,0.03919259610120207,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.013279221800740992,14,euclidean,auto,42,,Synthetic,0.01463836501352489,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disk_4600n.csv,0.4645074536376523,19,l2,kd_tree,40,,Synthetic,0.05676604504697025,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.9703747841610864,4,euclidean,brute,10,,Synthetic,0.34146701195277274,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.1379967126726821,5,euclidean,ball_tree,34,,Synthetic,0.016510938061401248,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.12450978149018856,12,manhattan,auto,36,,Synthetic,0.035925795906223364,0.9902980799228566,0.9676536234754024,0.8282460295080569,0.8287023419392802,-0.4972693840234812,7.627779500965049,3.0306425652121693,0.01784623553044935,0.6196014110867473,0.01318275838516411,6.134904667128965
disk_4600n.csv,0.97528062339827,16,l1,brute,3,,Synthetic,0.1561525739962235,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.6140859681391453,7,euclidean,brute,13,,Synthetic,0.3205258660018444,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.7360144828725753,11,manhattan,brute,22,,Synthetic,0.1519134610425681,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.4422613387589417,13,l2,ball_tree,45,,Synthetic,0.04074250906705856,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.4014780721132063,3,euclidean,ball_tree,7,,Synthetic,0.03233726299367845,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.7884278631921394,15,l2,auto,24,,Synthetic,0.08025470608845353,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.4945131321724001,18,euclidean,auto,35,,Synthetic,0.07490703009534627,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.1641218055688651,11,l2,kd_tree,35,,Synthetic,0.03511082101613283,0.821005417056638,0.010387779170115305,0.00849863288959791,0.009098451839306913,-0.18921631887691506,1.8812967623169707,0.8631898426244489,0.0,0.5957723316118736,0.0003203009894876339,inf
disk_4600n.csv,0.8253202707816869,3,euclidean,kd_tree,44,,Synthetic,0.08229268994182347,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.8329593411349658,3,euclidean,auto,36,,Synthetic,0.07423895294778049,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.5501085086965918,9,l2,brute,8,,Synthetic,0.4749684169655666,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4600n.csv,0.3003605043730419,10,euclidean,auto,11,,Synthetic,0.05884687707293779,0.8199608610567515,0.0,1.965446987290393e-14,9.818696939115937e-15,0.0,0.0,0.0,0.0,0.5258552108194113,9.395788541863319e-18,0.0
disk_4000n.csv,0.4604366028789775,19,l2,auto,22,,Synthetic,0.05522678792476654,0.6799199799949988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.072727272727271,5.924889052322837e-18,0.0
disk_4000n.csv,0.6821534450565168,14,euclidean,ball_tree,30,,Synthetic,0.054238506010733545,0.6799199799949988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.072727272727271,5.924889052322837e-18,0.0
disk_4000n.csv,0.07923800021254578,2,euclidean,auto,30,,Synthetic,0.02247996395453811,0.9884696174043512,0.9737592013211104,0.9348079117002928,0.934980397430677,-0.4884599700368034,14.65514560994913,3.3936901346459845,0.020203928176590908,0.6135930646939352,0.021825025729955486,1.2090739832927135
disk_4000n.csv,0.14818410242049182,12,manhattan,brute,35,,Synthetic,0.10499113192781806,0.6689883720930233,-0.006756125174577674,0.0004736241549742081,0.0009233598538692733,0.1119273767892584,4.257321203514946,10.898184949614981,0.0,0.4453515288371845,0.0035827515515437108,inf
disk_4000n.csv,0.6797346464278298,11,euclidean,ball_tree,35,,Synthetic,0.051381518947891884,0.6799199799949988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.072727272727271,5.924889052322837e-18,0.0
disk_4000n.csv,0.1201241775490994,15,manhattan,auto,12,,Synthetic,0.027240056078881025,0.4048525881470368,-0.04166671486639949,0.12818396178621955,0.13300931966828927,-0.25291384014412605,1.4849320885853454,55.68706769617076,0.005912671341498356,0.021203373525072403,0.06503840453188803,0.4269648909664291
disk_4000n.csv,0.2952518544830093,3,euclidean,brute,3,,Synthetic,0.2818942130543292,0.6799199799949988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.072727272727271,5.924889052322837e-18,0.0
disk_4000n.csv,0.2681926030555177,13,manhattan,auto,16,,Synthetic,0.033545063924975686,0.6799199799949988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.072727272727271,5.924889052322837e-18,0.0
disk_4000n.csv,0.35242429113849777,3,l1,kd_tree,29,,Synthetic,0.04202065896242857,0.6799199799949988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.072727272727271,5.924889052322837e-18,0.0
disk_4000n.csv,0.6353288255259415,7,l1,kd_tree,20,,Synthetic,0.1217223850544542,0.6799199799949988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.072727272727271,5.924889052322837e-18,0.0
disk_4000n.csv,0.9386412619596802,7,l2,auto,30,,Synthetic,0.08753182203508914,0.6799199799949988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.072727272727271,5.924889052322837e-18,0.0
disk_4000n.csv,0.6288481333405754,12,manhattan,brute,32,,Synthetic,0.13813042594119904,0.6799199799949988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.072727272727271,5.924889052322837e-18,0.0
disk_4000n.csv,0.9944369504581168,10,euclidean,ball_tree,42,,Synthetic,0.0756778169889003,0.6799199799949988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.072727272727271,5.924889052322837e-18,0.0
disk_4000n.csv,0.3764506414182313,2,manhattan,auto,39,,Synthetic,0.048441048944368965,0.6799199799949988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.072727272727271,5.924889052322837e-18,0.0
disk_4000n.csv,0.2719366465802433,6,euclidean,brute,4,,Synthetic,0.3303516069427133,0.6799199799949988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.072727272727271,5.924889052322837e-18,0.0
disk_4000n.csv,0.03836093764934663,14,euclidean,brute,18,,Synthetic,0.2348034599563107,0.6799199799949988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disk_4000n.csv,0.31596947352411103,18,l1,ball_tree,22,,Synthetic,0.030753907980397344,0.6799199799949988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.072727272727271,5.924889052322837e-18,0.0
disk_4000n.csv,0.6500629902144,11,l2,kd_tree,31,,Synthetic,0.1020104109775275,0.6799199799949988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.072727272727271,5.924889052322837e-18,0.0
disk_4000n.csv,0.4247956832092917,17,euclidean,kd_tree,43,,Synthetic,0.043706517899408937,0.6799199799949988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.072727272727271,5.924889052322837e-18,0.0
disk_4000n.csv,0.7923876179747222,16,l1,kd_tree,19,,Synthetic,0.08767400705255568,0.6799199799949988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.072727272727271,5.924889052322837e-18,0.0
disk_4000n.csv,0.39101875698450345,9,l1,ball_tree,15,,Synthetic,0.040110938949510455,0.6799199799949988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.072727272727271,5.924889052322837e-18,0.0
disk_4000n.csv,0.11636562306345645,8,l2,kd_tree,17,,Synthetic,0.02494955703150481,0.6781240310077521,-0.0022349697643738336,0.00072608383463639,0.0013094646527135089,0.17495219338820392,6.423323959377313,0.7301769410711839,0.0,0.4210729764757995,0.0005230692126006163,inf
disk_4000n.csv,0.9853771176126396,17,l2,brute,10,,Synthetic,0.4283501310274005,0.6799199799949988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.072727272727271,5.924889052322837e-18,0.0
disk_4000n.csv,0.13842044295130793,8,l2,ball_tree,6,,Synthetic,0.01941852190066129,0.6799199799949988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.072727272727271,5.924889052322837e-18,0.0
disk_4000n.csv,0.8094510938830486,2,l1,auto,21,,Synthetic,0.08539037895388901,0.6799199799949988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.072727272727271,5.924889052322837e-18,0.0
disk_4000n.csv,0.5560991135888907,9,l1,kd_tree,29,,Synthetic,0.06125322601292282,0.6799199799949988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.072727272727271,5.924889052322837e-18,0.0
disk_4000n.csv,0.7294992957507448,17,l1,ball_tree,5,,Synthetic,0.05715101899113506,0.6799199799949988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.072727272727271,5.924889052322837e-18,0.0
disk_4000n.csv,0.7306610288048093,17,l2,auto,14,,Synthetic,0.1104986349819228,0.6799199799949988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.072727272727271,5.924889052322837e-18,0.0
disk_4000n.csv,0.06049895977289323,9,l1,kd_tree,18,,Synthetic,0.016639941022731364,0.6575207551887972,-0.026582310223095408,0.009923651909113271,0.013519334619742552,-0.5760682694820118,0.9447299677530978,12.760206666642336,0.5685221554161534,0.01006804815706665,0.03514671317894752,68.66326368247974
disk_4000n.csv,0.045409574983909635,12,l1,ball_tree,13,,Synthetic,0.009977102046832442,0.6799199799949988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
