dataset,eps,min_samples,metric,algorithm,leaf_size,imputation,dataset_type,Train_time,rand_score,adjusted_rand_score,silhouette_score,adjusted_mutual_info_score,normalized_mutual_info_score
elliptical_10_2.csv,0.06820039010439624,9,l1,brute,45,None,Synthetic,0.002464949000568595,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.23990035716453495,4,euclidean,kd_tree,36,None,Synthetic,0.0018018720002146438,0.9199679358717435,0.6687519314984918,0.4977835691881503,0.8837889155859328,0.8869592179451455
elliptical_10_2.csv,0.09878830739883696,6,l1,kd_tree,15,None,Synthetic,0.0013511360011762008,0.37929458917835673,0.010329297057884353,-0.48109427939568095,0.20737984045932395,0.2721668869917633
dartboard.csv,0.7597941957813944,15,l2,ball_tree,31,None,Synthetic,0.003876426002534572,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.46779733013896135,2,l1,kd_tree,18,None,Synthetic,0.00490933900437085,1.0,1.0,-0.042578419131565244,1.0,1.0
dartboard.csv,0.9721835648732549,11,l1,ball_tree,5,None,Synthetic,0.004196799003693741,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.4270304216073624,2,euclidean,brute,14,None,Synthetic,0.00915732699650107,1.0,1.0,-0.042578419131565244,1.0,1.0
dartboard.csv,0.7951189694400745,15,l1,brute,10,None,Synthetic,0.0074805500044021755,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.2291101806328504,7,l2,brute,22,None,Synthetic,0.009796567006560508,1.0,1.0,-0.042578419131565244,1.0,1.0
dartboard.csv,0.03247281733288461,9,manhattan,brute,3,None,Synthetic,0.006200083997100592,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.5586204362335192,11,euclidean,kd_tree,6,None,Synthetic,0.009291360998759046,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.723560448870053,5,l2,kd_tree,11,None,Synthetic,0.008401890001550782,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.3791231567158081,8,l1,brute,5,None,Synthetic,0.006496116999187507,1.0,1.0,-0.042578419131565244,1.0,1.0
dartboard.csv,0.17383276056137806,10,l1,brute,17,None,Synthetic,0.0063838170026429,0.7727787787787788,0.48123669643488165,-0.19393805055708063,0.6511695640813406,0.6531696339222866
dartboard.csv,0.18266278793970092,5,euclidean,brute,4,None,Synthetic,0.008500511001329869,1.0,1.0,-0.042578419131565244,1.0,1.0
dartboard.csv,0.0855970966572724,9,manhattan,ball_tree,20,None,Synthetic,0.002264306996949017,0.6246246246246246,0.33266533066132264,-0.03133746927440953,0.5765052673248834,0.5771596324111227
dartboard.csv,0.1402098524047681,8,manhattan,auto,25,None,Synthetic,0.0027485319951665588,0.7688148148148148,0.4746193320965099,-0.19815656572446558,0.6464902823960146,0.6485252549582078
dartboard.csv,0.34357441861566235,7,manhattan,kd_tree,30,None,Synthetic,0.0033639120010775514,1.0,1.0,-0.042578419131565244,1.0,1.0
dartboard.csv,0.5712048891558716,12,manhattan,kd_tree,20,None,Synthetic,0.00434170199878281,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.16535665084752996,2,l2,auto,43,None,Synthetic,0.003284978993178811,1.0,1.0,-0.042578419131565244,1.0,1.0
dartboard.csv,0.9674028090876317,11,l2,kd_tree,22,None,Synthetic,0.008118026998999994,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.6718105462789253,8,l2,ball_tree,37,None,Synthetic,0.0035292419997858815,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.6069474148726213,2,manhattan,auto,20,None,Synthetic,0.004215410997858271,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.9947731136556432,14,manhattan,brute,18,None,Synthetic,0.0074125479950453155,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.8401739797793942,12,manhattan,kd_tree,36,None,Synthetic,0.005403083996498026,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.37644340354274863,8,manhattan,auto,35,None,Synthetic,0.0032971900000120513,1.0,1.0,-0.042578419131565244,1.0,1.0
dartboard.csv,0.6523203971038153,11,manhattan,auto,40,None,Synthetic,0.004647265996027272,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.3523391126215329,9,manhattan,kd_tree,21,None,Synthetic,0.003160656997351907,1.0,1.0,-0.042578419131565244,1.0,1.0
dartboard.csv,0.044145121686579525,19,l2,auto,44,None,Synthetic,0.002830993995303288,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.6470746813109416,16,euclidean,brute,4,None,Synthetic,0.00971409500198206,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.5063562093191062,18,manhattan,ball_tree,25,None,Synthetic,0.003119295994110871,0.9592052052052052,0.884691891305121,-0.06290478825283567,0.8927988773591616,0.8935399926210342
dartboard.csv,0.11938017285157329,8,l2,auto,34,None,Synthetic,0.003138658001262229,0.8748748748748749,0.7136715391229579,-0.04971393969256942,0.8567873240141082,0.8571428571428571
dartboard.csv,0.024539529992128786,18,l2,auto,37,None,Synthetic,0.002847463998477906,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.8114678031404745,3,euclidean,brute,44,None,Synthetic,0.009756747000210453,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.8244113223352395,6,manhattan,ball_tree,48,None,Synthetic,0.004958908997650724,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.2741499283210044,18,l2,ball_tree,9,None,Synthetic,0.002188885999203194,0.8748748748748749,0.7136715391229579,-0.04971393969256942,0.8567873240141082,0.8571428571428571
dartboard.csv,0.6736663181216641,2,euclidean,brute,10,None,Synthetic,0.009434232000785414,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.16948568340337547,14,l1,brute,26,None,Synthetic,0.006353595003020018,0.6246246246246246,0.33266533066132264,-0.03133746927440953,0.5765052673248834,0.5771596324111227
dartboard.csv,0.13463162897152353,8,manhattan,kd_tree,45,None,Synthetic,0.0028529940027510747,0.734940940940941,0.42276838408131606,-0.24048479719041738,0.6116616614119383,0.6139865952795841
dartboard.csv,0.3178841250266374,12,l2,auto,48,None,Synthetic,0.0039021259945002384,1.0,1.0,-0.042578419131565244,1.0,1.0
dartboard.csv,0.7770140138369814,9,manhattan,kd_tree,16,None,Synthetic,0.005199821993301157,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.8630990007370801,18,l1,ball_tree,39,None,Synthetic,0.005026201004511677,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.6471053950284865,7,manhattan,kd_tree,28,None,Synthetic,0.004408562999742571,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.9916457524226694,9,euclidean,ball_tree,38,None,Synthetic,0.004105038999114186,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.7786021900465601,13,manhattan,kd_tree,2,None,Synthetic,0.006861141002445947,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.18538325810094491,8,l1,ball_tree,15,None,Synthetic,0.002209565995144658,0.890016016016016,0.7175345659614164,-0.16537193737797168,0.7950913768939486,0.7964214470276068
dartboard.csv,0.5834127867538794,16,euclidean,ball_tree,31,None,Synthetic,0.003309320003609173,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.34408732212573195,7,l2,ball_tree,23,None,Synthetic,0.002318177997949533,1.0,1.0,-0.042578419131565244,1.0,1.0
dartboard.csv,0.12244585900600632,18,l2,brute,49,None,Synthetic,0.00975157799985027,0.6246246246246246,0.33266533066132264,-0.03133746927440953,0.5765052673248834,0.5771596324111227
dartboard.csv,0.7959928753157008,2,l2,brute,43,None,Synthetic,0.010832259999006055,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.5553829980465576,5,manhattan,ball_tree,40,None,Synthetic,0.003884664998622611,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.7612071178029205,13,l2,kd_tree,41,None,Synthetic,0.005775678997451905,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.302436378508866,19,l2,brute,16,None,Synthetic,0.01075026800390333,0.8748748748748749,0.7136715391229579,-0.04971393969256942,0.8567873240141082,0.8571428571428571
dartboard.csv,0.08993185694719943,15,euclidean,kd_tree,22,None,Synthetic,0.003417810999962967,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.6360450029459787,13,manhattan,ball_tree,26,None,Synthetic,0.003464220993919298,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.7235028115647941,4,euclidean,auto,49,None,Synthetic,0.005539574995054863,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.045943350182514366,7,manhattan,ball_tree,6,None,Synthetic,0.0018731420059339143,0.33494094094094096,0.016557895590951117,-0.4127818996357808,0.12799298971936013,0.13423886380758498
dartboard.csv,0.550201390132649,13,l2,kd_tree,41,None,Synthetic,0.005214871001953725,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.2780151577518771,18,l1,kd_tree,42,None,Synthetic,0.002905043998907786,0.7458718718718719,0.43854463669532556,-0.22554368550245008,0.6219939069210147,0.6242258939986074
dartboard.csv,0.44122440361047494,7,l1,ball_tree,2,None,Synthetic,0.0030434260042966343,1.0,1.0,-0.042578419131565244,1.0,1.0
dartboard.csv,0.37290709591446736,7,manhattan,brute,25,None,Synthetic,0.0063498570016236044,1.0,1.0,-0.042578419131565244,1.0,1.0
dartboard.csv,0.7168811975115886,11,manhattan,ball_tree,45,None,Synthetic,0.004550794001261238,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.5179523071569171,2,manhattan,auto,17,None,Synthetic,0.0038214759988477454,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.28288998808240245,6,euclidean,brute,3,None,Synthetic,0.008858476001478266,1.0,1.0,-0.042578419131565244,1.0,1.0
dartboard.csv,0.7998527215171628,12,euclidean,kd_tree,43,None,Synthetic,0.00613230300223222,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.24666777272270357,16,l1,kd_tree,17,None,Synthetic,0.002837663996615447,0.734940940940941,0.42276838408131606,-0.24048479719041738,0.6116616614119383,0.6139865952795841
dartboard.csv,0.06650561335349678,10,l1,auto,32,None,Synthetic,0.0024240000057034194,0.3161221221221221,0.010185142394599287,-0.4389569964479653,0.1016022275189155,0.10841381315399291
dartboard.csv,0.45317711216996426,12,l2,auto,28,None,Synthetic,0.0050711809963104315,1.0,1.0,-0.042578419131565244,1.0,1.0
dartboard.csv,0.826576933910317,17,manhattan,kd_tree,49,None,Synthetic,0.005598857002041768,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.32692940763036954,16,manhattan,kd_tree,42,None,Synthetic,0.0031270179970306344,0.887893893893894,0.7142506767256798,-0.17713071225921295,0.7954684581248573,0.7968092716377598
dartboard.csv,0.3551177456738259,14,l1,ball_tree,35,None,Synthetic,0.0033694680023472756,0.92392992992993,0.7899794877714144,-0.05708445526475745,0.8207316098461173,0.8218087241093162
dartboard.csv,0.8710861725005615,17,l1,ball_tree,38,None,Synthetic,0.005241441998805385,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.9906277863902891,17,euclidean,kd_tree,6,None,Synthetic,0.012829952996980865,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.518392840377849,8,manhattan,kd_tree,16,None,Synthetic,0.003788654001255054,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.3458929229669878,3,l1,brute,44,None,Synthetic,0.006439295997552108,1.0,1.0,-0.042578419131565244,1.0,1.0
dartboard.csv,0.5110499401252036,11,manhattan,kd_tree,37,None,Synthetic,0.0040571780045866035,1.0,1.0,-0.042578419131565244,1.0,1.0
dartboard.csv,0.9479024100543341,3,euclidean,brute,12,None,Synthetic,0.009639185002015438,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.015479483511268297,5,l2,kd_tree,27,None,Synthetic,0.0029906850031693466,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.9319545925269784,6,l2,brute,48,None,Synthetic,0.011689849001413677,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.9986243671713646,6,manhattan,ball_tree,11,None,Synthetic,0.004231311002513394,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.22498121816909775,5,euclidean,ball_tree,42,None,Synthetic,0.00231554800120648,1.0,1.0,-0.042578419131565244,1.0,1.0
dartboard.csv,0.2269525923197394,3,manhattan,ball_tree,20,None,Synthetic,0.0027370919997338206,1.0,1.0,-0.042578419131565244,1.0,1.0
dartboard.csv,0.7789635174670835,7,l1,auto,15,None,Synthetic,0.005504244996700436,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.8813235739664083,15,l2,brute,17,None,Synthetic,0.01077914799680002,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.7285308047939748,12,l1,brute,28,None,Synthetic,0.006851740996353328,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.4656017650194545,19,l1,kd_tree,21,None,Synthetic,0.003601353004341945,0.9145205205205206,0.7674181476123945,-0.07775144134481332,0.8094126261079849,0.8105738698341697
dartboard.csv,0.6065973921404065,2,l1,ball_tree,32,None,Synthetic,0.004258521003066562,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.08191425008776543,15,l1,brute,22,None,Synthetic,0.006017530999088194,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.1629671653506033,10,l1,auto,13,None,Synthetic,0.0027868629986187443,0.7278538538538538,0.41305816418832847,-0.250877007938042,0.605375798602557,0.6077614039093728
dartboard.csv,0.22228208585079573,10,euclidean,brute,4,None,Synthetic,0.008571090998884756,1.0,1.0,-0.042578419131565244,1.0,1.0
dartboard.csv,0.21833873791832792,4,euclidean,kd_tree,31,None,Synthetic,0.003891375999955926,1.0,1.0,-0.042578419131565244,1.0,1.0
dartboard.csv,0.5547305368538556,15,manhattan,brute,30,None,Synthetic,0.006343125998682808,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.09069454823676784,15,manhattan,ball_tree,6,None,Synthetic,0.0020362639988888986,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.5890353141409855,15,manhattan,kd_tree,48,None,Synthetic,0.004177549999440089,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.09321006748846693,7,euclidean,kd_tree,45,None,Synthetic,0.002955365001980681,0.8748748748748749,0.7136715391229579,-0.04971393969256942,0.8567873240141082,0.8571428571428571
dartboard.csv,0.4527054057089948,14,euclidean,auto,49,None,Synthetic,0.004345182001998182,1.0,1.0,-0.042578419131565244,1.0,1.0
dartboard.csv,0.3104688153818003,5,l2,auto,37,None,Synthetic,0.00372894400061341,1.0,1.0,-0.042578419131565244,1.0,1.0
dartboard.csv,0.5623708100600988,4,manhattan,auto,33,None,Synthetic,0.004219359994749539,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.7846691939737731,9,manhattan,brute,27,None,Synthetic,0.006960112004890107,0.24924924924924924,0.0,0.0,0.0,0.0
dartboard.csv,0.27297434316797436,12,l1,brute,2,None,Synthetic,0.006392834999132901,0.8934994994994995,0.7234431406663564,-0.14829038315910933,0.7953125043350341,0.7966232676346916
dartboard.csv,0.06820039010439624,9,l1,brute,45,None,Synthetic,0.006277605003560893,0.42206806806806807,0.06414166732567196,-0.3144123938408059,0.24076670000021758,0.24542710549312302
dartboard.csv,0.23990035716453495,4,euclidean,kd_tree,36,None,Synthetic,0.003622513002483174,1.0,1.0,-0.042578419131565244,1.0,1.0
dartboard.csv,0.09878830739883696,6,l1,kd_tree,15,None,Synthetic,0.0025623310066293925,0.7141601601601602,0.39551453448688784,-0.27263418217686125,0.5941168987515728,0.5966220049870141
disk-6000n.csv,0.7597941957813944,15,l2,ball_tree,31,None,Synthetic,0.06122568900173064,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.46779733013896135,2,l1,kd_tree,18,None,Synthetic,0.05627856999490177,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.9721835648732549,11,l1,ball_tree,5,None,Synthetic,0.0701653440046357,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.4270304216073624,2,euclidean,brute,14,None,Synthetic,0.2747072179990937,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.7951189694400745,15,l1,brute,10,None,Synthetic,0.20168202900094911,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.2291101806328504,7,l2,brute,22,None,Synthetic,0.3560244949985645,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.03247281733288461,9,manhattan,brute,3,None,Synthetic,0.1359804269959568,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.5586204362335192,11,euclidean,kd_tree,6,None,Synthetic,0.1253994220023742,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.723560448870053,5,l2,kd_tree,11,None,Synthetic,0.15336663399648387,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.3791231567158081,8,l1,brute,5,None,Synthetic,0.15336418300285004,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.17383276056137806,10,l1,brute,17,None,Synthetic,0.14071463399886852,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.18266278793970092,5,euclidean,brute,4,None,Synthetic,0.30038630300259683,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.0855970966572724,9,manhattan,ball_tree,20,None,Synthetic,0.013237005994596984,0.3534341974634986,0.021068073517732853,-0.14867895066531794,0.18897909396777615,0.1926889954265713
disk-6000n.csv,0.1402098524047681,8,manhattan,auto,25,None,Synthetic,0.02196105100301793,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.34357441861566235,7,manhattan,kd_tree,30,None,Synthetic,0.04042717099946458,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.5712048891558716,12,manhattan,kd_tree,20,None,Synthetic,0.06518011399748502,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.16535665084752996,2,l2,auto,43,None,Synthetic,0.03340694600046845,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.9674028090876317,11,l2,kd_tree,22,None,Synthetic,0.15091912399657303,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.6718105462789253,8,l2,ball_tree,37,None,Synthetic,0.054115414000989404,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.6069474148726213,2,manhattan,auto,20,None,Synthetic,0.06851834500412224,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.9947731136556432,14,manhattan,brute,18,None,Synthetic,0.21577693599829217,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.8401739797793942,12,manhattan,kd_tree,36,None,Synthetic,0.08850860399979865,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.37644340354274863,8,manhattan,auto,35,None,Synthetic,0.04397014099959051,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.6523203971038153,11,manhattan,auto,40,None,Synthetic,0.07225568900321377,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.3523391126215329,9,manhattan,kd_tree,21,None,Synthetic,0.04283072899852414,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.044145121686579525,19,l2,auto,44,None,Synthetic,0.020652756000345107,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.6470746813109416,16,euclidean,brute,4,None,Synthetic,0.35707691800053,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.5063562093191062,18,manhattan,ball_tree,25,None,Synthetic,0.04537071899540024,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.11938017285157329,8,l2,auto,34,None,Synthetic,0.02875067100103479,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.024539529992128786,18,l2,auto,37,None,Synthetic,0.018844124999304768,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.8114678031404745,3,euclidean,brute,44,None,Synthetic,0.39312270499794977,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.8244113223352395,6,manhattan,ball_tree,48,None,Synthetic,0.07961770700057968,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.2741499283210044,18,l2,ball_tree,9,None,Synthetic,0.024910587002523243,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.6736663181216641,2,euclidean,brute,10,None,Synthetic,0.3665147489955416,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.16948568340337547,14,l1,brute,26,None,Synthetic,0.13775214899942512,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.13463162897152353,8,manhattan,kd_tree,45,None,Synthetic,0.021208183003182057,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.3178841250266374,12,l2,auto,48,None,Synthetic,0.04629864099842962,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.7770140138369814,9,manhattan,kd_tree,16,None,Synthetic,0.0836315350024961,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.8630990007370801,18,l1,ball_tree,39,None,Synthetic,0.07093783400341636,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.6471053950284865,7,manhattan,kd_tree,28,None,Synthetic,0.07223300899931928,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.9916457524226694,9,euclidean,ball_tree,38,None,Synthetic,0.07385751899710158,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.7786021900465601,13,manhattan,kd_tree,2,None,Synthetic,0.12577932600106578,0.6799066377685155,0.0,0.0,0.0,0.0
disk-6000n.csv,0.18538325810094491,8,l1,ball_tree,15,None,Synthetic,0.018905654003901873,0.6799066377685155,0.0,0.0,0.0,0.0
